source_id,bp_rp,phot_g_mean_mag,parallax
197644293199830016,2.9065561294555664,17.159116744995117,7.050758650714924
197693569361606400,2.4551143646240234,19.126089096069336,5.0482643059452155
197748063904747776,1.714498519897461,20.388898849487305,7.900343331574384
197771286794408576,3.8663253784179688,19.0624942779541,5.246492535857653
197792731565688320,2.8683109283447266,16.862096786499023,8.283705683373896
197794758790616192,1.8669099807739258,13.614530563354492,6.709739127593865
197813209970651648,2.4064292907714844,19.76634979248047,8.923638686324006
197846229676662016,2.115694046020508,19.790374755859375,5.7949601742524415
197858594887842688,1.3346271514892578,19.968894958496094,5.049735329720177
197943669600753920,2.367926597595215,16.108348846435547,6.6063961193871235
198000401824132480,1.9997472763061523,13.011617660522461,13.093088439137336
198027271140075136,2.942087173461914,14.059252738952637,33.56248391329198
198084651902829696,2.79807186126709,15.713769912719727,12.435686314407327
